path	line	reason	rule	text
apps/frontend/src/lib/contexts/component/componentContext.svelte.ts	11	phase-ref-deferred	phase-ref	see phase 107
apps/frontend/src/lib/contexts/component/darkMode.svelte.ts	11	spike-ref-deferred	spike-ref	see spike 020
apps/frontend/src/lib/contexts/component/darkMode.svelte.ts	15	spike-ref-deferred	spike-ref	see spike 020
apps/frontend/src/lib/contexts/component/darkMode.svelte.ts	18	phase-ref-deferred	phase-ref	see phase 107
apps/frontend/src/lib/contexts/candidate/candidateContext.svelte.test.ts	103	not-a-comment-span	task-id	RUNES-05
apps/frontend/src/lib/contexts/candidate/candidateContext.svelte.ts	37	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/candidate/candidateContext.svelte.ts	96	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/candidate/candidateContext.svelte.ts	141	spike-ref-deferred	spike-ref	see spike 021
apps/frontend/src/lib/contexts/candidate/candidateContext.svelte.ts	172	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/lib/contexts/candidate/candidateContext.svelte.ts	195	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/lib/contexts/candidate/candidateContext.svelte.ts	310	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/candidate/candidateContext.type.ts	24	todo-class	todo-class	TODO
apps/frontend/src/lib/contexts/candidate/candidateContext.type.ts	28	todo-class	todo-class	TODO
apps/frontend/src/lib/contexts/candidate/candidateUserDataState.svelte.ts	14	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/auth/authContext.svelte.ts	14	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/auth/authContext.svelte.ts	31	spike-ref-deferred	spike-ref	see spike 009
apps/frontend/src/lib/contexts/auth/authContext.svelte.ts	32	phase-ref-deferred	phase-ref	see phase 109
apps/frontend/src/lib/contexts/app/appContext.spread.svelte.test.ts	7	phase-ref-deferred	phase-ref	see phase 109
apps/frontend/src/lib/contexts/app/appContext.spread.svelte.test.ts	51	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.spread.svelte.test.ts	201	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	31	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	45	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	53	phase-ref-deferred	phase-ref	see phase 109
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	56	phase-ref-deferred	phase-ref	see phase 107
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	63	milestone-version	milestone-ver	v2.11
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	66	spike-ref-deferred	spike-ref	see spike 008
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	108	todo-class	todo-class	TODO
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	114	spike-ref-deferred	spike-ref	see spike 008
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	132	todo-class	todo-class	TODO
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	174	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	196	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	215	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	215	phase-ref-deferred	phase-ref	see phase 109
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	235	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	278	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	281	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	314	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	346	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.svelte.ts	395	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/lib/contexts/app/appContext.type.ts	14	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.type.ts	24	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.type.ts	55	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/appContext.type.ts	85	todo-class	todo-class	TODO
apps/frontend/src/lib/contexts/app/survey.svelte.test.ts	9	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/app/tracking/trackingService.svelte.ts	24	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/app/tracking/trackingService.svelte.ts	32	phase-ref-deferred	phase-ref	see phase 108
apps/frontend/src/lib/contexts/app/tracking/trackingService.svelte.ts	37	phase-ref-deferred	phase-ref	see phase 107
apps/frontend/src/lib/contexts/app/tracking/trackingService.svelte.ts	38	phase-ref-deferred	phase-ref	see phase 109
apps/frontend/src/lib/contexts/app/popup/popupState.svelte.ts	6	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/admin/adminContext.svelte.ts	17	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/admin/adminContext.svelte.ts	28	milestone-version	milestone-ver	v2.11
apps/frontend/src/lib/contexts/admin/adminContext.svelte.ts	30	milestone-version	milestone-ver	v2.11
apps/frontend/src/lib/contexts/admin/adminContext.svelte.ts	66	milestone-version	milestone-ver	v2.11
apps/frontend/src/lib/contexts/admin/adminContext.svelte.ts	211	milestone-version	milestone-ver	v2.11
apps/frontend/src/lib/contexts/admin/adminContext.svelte.ts	215	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/admin/jobStates.svelte.ts	11	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/admin/jobStates.type.ts	20	todo-class	todo-class	TODO
apps/frontend/src/lib/contexts/admin/jobStates.type.ts	25	todo-class	todo-class	TODO
apps/frontend/src/lib/components/video/Video.svelte	521	todo-class	todo-class	TODO
apps/frontend/src/lib/components/tabs/Tabs.svelte	17	todo-class	todo-class	TODO
apps/frontend/src/lib/components/tabs/Tabs.svelte	58	phase-ref-deferred	phase-ref	see phase 80
apps/frontend/src/lib/components/select/Select.svelte	293	phase-ref-deferred	phase-ref	see phase 65
apps/frontend/src/lib/components/select/Select.svelte	348	phase-ref-deferred	phase-ref	see phase 65
apps/frontend/src/lib/components/questions/QuestionChoices.svelte	379	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/lib/components/questions/QuestionChoices.svelte	379	milestone-version	milestone-ver	v2.6
apps/frontend/src/lib/components/input/Input.svelte	226	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/lib/components/input/Input.svelte	353	todo-class	todo-class	TODO
apps/frontend/src/lib/components/input/Input.svelte	422	phase-ref-deferred	phase-ref	see phase 65
apps/frontend/src/lib/components/input/Input.svelte	447	phase-ref-deferred	phase-ref	see phase 65
apps/frontend/src/lib/components/input/Input.svelte	489	phase-ref-deferred	phase-ref	see phase 65
apps/frontend/src/lib/components/infoAnswer/InfoAnswer.svelte	103	todo-class	todo-class	TODO
apps/frontend/src/lib/components/entityFilters/EntityFilters.svelte	42	phase-ref-deferred	phase-ref	see phase 77
apps/frontend/src/lib/components/electionSelector/ElectionSelector.svelte	36	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/lib/components/constituencySelector/ConstituencySelector.svelte	294	phase-ref-deferred	phase-ref	see phase 134
apps/frontend/src/lib/candidate/components/termsOfUse/TermsOfUseForm.svelte	51	phase-ref-deferred	phase-ref	see phase 65
apps/frontend/src/lib/candidate/components/logoutButton/LogoutButton.svelte	40	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/lib/candidate/components/logoutButton/LogoutButton.svelte	45	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/api/utils/authHeaders.ts	10	todo-class	todo-class	TODO
apps/frontend/src/lib/api/utils/auth/providers/authConfig.ts	24	attributive-reference	phase-ref	Phase 142
apps/frontend/src/lib/api/utils/auth/providers/idura.test.ts	181	phase-ref-deferred	phase-ref	see phase 140
apps/frontend/src/lib/api/utils/auth/providers/signicat.test.ts	242	phase-ref-deferred	phase-ref	Phase 142
apps/frontend/src/lib/api/utils/auth/providers/signicat.ts	9	attributive-reference	phase-ref	Phase 142
apps/frontend/src/lib/api/utils/auth/providers/types.ts	37	attributive-reference	phase-ref	Phase 142
apps/frontend/src/lib/api/utils/auth/__tests__/authorize-endpoint.test.ts	124	phase-ref-deferred	phase-ref	see phase 140
apps/frontend/src/lib/api/utils/auth/__tests__/token-endpoint.test.ts	74	phase-ref-deferred	phase-ref	see phase 140
apps/frontend/src/lib/api/utils/auth/__tests__/token-endpoint.test.ts	291	phase-ref-deferred	phase-ref	see phase 140
apps/frontend/src/lib/api/utils/auth/__tests__/token-endpoint.test.ts	294	phase-ref-deferred	phase-ref	see phase 140
apps/frontend/src/lib/api/utils/auth/__tests__/token-endpoint.test.ts	300	phase-ref-deferred	phase-ref	see phase 140
apps/frontend/src/lib/api/base/dataWriter.type.ts	211	todo-class	todo-class	TODO
apps/frontend/src/lib/api/base/dataWriter.type.ts	311	todo-class	todo-class	TODO
apps/frontend/src/lib/api/base/dataWriter.type.ts	321	todo-class	todo-class	TODO
apps/frontend/src/lib/api/adapters/supabase/dataWriter/supabaseDataWriter.ts	88	phase-ref-deferred	phase-ref	see phase 86
apps/frontend/src/lib/api/adapters/supabase/dataWriter/supabaseDataWriter.ts	380	todo-class	todo-class	TODO
apps/frontend/src/lib/api/adapters/supabase/dataProvider/supabaseDataProvider.test.ts	1605	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/lib/api/adapters/supabase/dataProvider/supabaseDataProvider.test.ts	1626	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/lib/api/adapters/supabase/dataProvider/supabaseDataProvider.ts	283	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/lib/api/adapters/supabase/dataProvider/supabaseDataProvider.ts	321	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/lib/api/adapters/supabase/dataProvider/supabaseDataProvider.type.ts	5	milestone-version	milestone-ver	v2.6
apps/frontend/src/lib/api/adapters/supabase/dataProvider/supabaseDataProvider.type.ts	5	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/lib/api/adapters/supabase/adminWriter/supabaseAdminWriter.ts	15	todo-class	todo-class	TODO
apps/frontend/src/lib/admin/components/jobs/FeatureJobs.svelte	103	todo-class	todo-class	TODO
apps/frontend/src/lib/admin/components/jobs/JobDetails.svelte	83	todo-class	todo-class	TODO
apps/frontend/src/lib/admin/components/jobs/WithPolling.svelte	5	todo-class	todo-class	TODO
apps/frontend/src/lib/_guards/eslint-store-guard.test.ts	19	attributive-reference	phase-ref	Phase 115
apps/frontend/src/lib/_guards/eslint-store-guard.test.ts	21	phase-ref-deferred	phase-ref	Phase 143
apps/frontend/src/lib/_guards/eslint-store-guard.test.ts	52	attributive-reference	phase-ref	Phase 143
apps/frontend/src/lib/_guards/eslint-store-guard.test.ts	90	not-a-comment-span	task-id	ASSERT-08
apps/frontend/src/lib/_guards/eslint-store-guard.test.ts	91	phase-ref-deferred	phase-ref	phase 145-08
apps/frontend/src/lib/_guards/eslint-store-guard.test.ts	132	attributive-reference	phase-ref	Phase 143
apps/frontend/src/lib/_guards/eslint-store-guard.test.ts	135	not-a-comment-span	decision-id-bare	D-05
apps/frontend/src/lib/_guards/eslint-store-guard.test.ts	150	not-a-comment-span	decision-id-bare	D-06
apps/frontend/scripts/flatten-current-codemod.mjs	3	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/scripts/flatten-current-codemod.mjs	5	spike-ref-deferred	spike-ref	see spike 009
apps/frontend/scripts/flatten-current-codemod.mjs	5	phase-ref-deferred	phase-ref	see phase 106
apps/frontend/scripts/flatten-current-codemod.mjs	6	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/scripts/flatten-current-codemod.mjs	73	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/scripts/store-to-state-codemod.mjs	3	phase-ref-deferred	phase-ref	see phase 114
apps/frontend/scripts/store-to-state-codemod.mjs	5	phase-ref-deferred	phase-ref	see phase 106
